TradingDate,SecurityID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
2024.06.17,000022.SZ,-0.99824053,0.9847676,-0.99804133,0.997202,0.9964647,0.9980539,-0.99632764,0.99708444,0.9986437,-0.9957448,0.9967203,0.98983485,0.9951748,0.98305357,-0.98886395,-0.9990996
2024.06.17,000023.SZ,0.99896175,-0.9883737,0.99851084,-0.99784315,-0.99751157,-0.998457,0.9959852,-0.99802244,-0.9985384,0.99551785,-0.99740475,-0.9927476,-0.99665177,-0.988361,0.9922347,0.9993108
2024.06.17,000024.SZ,0.99750066,-0.9760185,0.9968213,-0.9958671,-0.9948914,-0.9968547,0.99253416,-0.99607867,-0.9971794,0.99267775,-0.9954396,-0.98724735,-0.9936987,-0.97770447,0.9860658,0.99825567
2024.06.17,000025.SZ,0.9989411,-0.98877186,0.9985022,-0.9977285,-0.9974188,-0.99832165,0.99580646,-0.9978638,-0.9984215,0.99514586,-0.99716896,-0.9925082,-0.9963305,-0.9884313,0.9921434,0.99932444
2024.06.17,000026.SZ,0.9973102,-0.9766138,0.9964533,-0.99517244,-0.9938121,-0.99647796,0.9922242,-0.99556834,-0.9970359,0.992337,-0.99544054,-0.98319197,-0.992995,-0.9733772,0.9840287,0.997986
2024.06.17,000027.SZ,-0.99584115,0.97176,-0.9932286,0.9905518,0.9900365,0.9941466,-0.9918936,0.9909612,0.99571794,-0.98999405,0.99217516,0.9637642,0.9881557,0.9583245,-0.967743,-0.996723
2024.06.17,000028.SZ,0.998244,-0.9833188,0.9977598,-0.9969673,-0.99618816,-0.9976307,0.9946132,-0.9970593,-0.99789083,0.9941993,-0.99647677,-0.9897173,-0.994824,-0.98322654,0.9897966,0.9988695
2024.06.17,000029.SZ,0.9915554,-0.9436373,0.989259,-0.9862339,-0.98216057,-0.98809254,0.9787807,-0.986439,-0.99044186,0.9784237,-0.98689747,-0.9575217,-0.9804709,-0.94281924,0.9614532,0.99287665
2024.06.17,000030.SZ,0.99882627,-0.9881629,0.9983623,-0.99756265,-0.99709755,-0.9981641,0.9955663,-0.99766254,-0.99829406,0.9947442,-0.9970503,-0.9915181,-0.9959689,-0.987323,0.99145526,0.99924916
2024.06.17,000031.SZ,0.99863654,-0.98623466,0.9981064,-0.9973255,-0.9967547,-0.998141,0.9953717,-0.9975688,-0.99827886,0.9950232,-0.99713796,-0.9904942,-0.9958523,-0.984911,0.9905835,0.9990774
2024.06.17,000032.SZ,-0.9977972,0.98184127,-0.9972568,0.99626464,0.9957205,0.99754053,-0.99561405,0.9962451,0.9981818,-0.9948661,0.99585414,0.98680514,0.99407804,0.9793883,-0.9857535,-0.99876773
2024.06.17,000033.SZ,0.9967492,-0.9726845,0.9957348,-0.99429715,-0.9931357,-0.99578685,0.9906937,-0.99487346,-0.9963379,0.9906014,-0.9944384,-0.9816387,-0.9920441,-0.97190636,0.9812398,0.9975642
2024.06.17,000034.SZ,0.99861246,-0.98627603,0.9980656,-0.99722034,-0.99666315,-0.9980459,0.9952984,-0.99747926,-0.99820894,0.99478084,-0.9970438,-0.99006945,-0.9956907,-0.98483807,0.9903523,0.9990579
2024.06.17,000035.SZ,-0.9987849,0.988065,-0.9986997,0.99798644,0.99744767,0.9986378,-0.9971628,0.99805117,0.9990858,-0.9967442,0.9976041,0.99291176,0.99672633,0.9878658,-0.99157363,-0.9994116
2024.06.17,000036.SZ,-0.9993317,0.99318665,-0.9994046,0.9989102,0.99808633,0.9991038,-0.99830544,0.99888766,0.99954903,-0.9980997,0.9988176,0.9947175,0.9977043,0.99096227,-0.9952365,-0.99971515
2024.06.17,000037.SZ,0.9983787,-0.9841195,0.9978027,-0.99698305,-0.99632305,-0.9978673,0.99488556,-0.9972772,-0.9980412,0.99453306,-0.99682117,-0.9894344,-0.99532974,-0.98326296,0.9894966,0.9988953
2024.06.17,000038.SZ,-0.99883944,0.98893225,-0.99874234,0.9980089,0.9972986,0.99861336,-0.997273,0.99801224,0.9991387,-0.99694574,0.9977952,0.99214256,0.9965865,0.9868281,-0.99168384,-0.99941224
2024.06.17,000039.SZ,-0.9992802,0.9929546,-0.99936897,0.9988678,0.99798185,0.9990515,-0.99825144,0.9988204,0.9995193,-0.9980146,0.99875754,0.9944431,0.99754906,0.9905102,-0.9950758,-0.9996979
2024.06.17,000040.SZ,0.99875504,-0.9874991,0.99828506,-0.9975148,-0.99698764,-0.99813277,0.9955127,-0.9976304,-0.998296,0.9948503,-0.9970586,-0.99123526,-0.995896,-0.98660326,0.99129677,0.99919707
2024.06.17,000041.SZ,-0.9991568,0.99182904,-0.9992227,0.99866617,0.997792,0.99893486,-0.9979996,0.99861467,0.99942577,-0.99775463,0.99851096,0.99389946,0.9972808,0.9894922,-0.9942771,-0.99962926
2024.06.17,000042.SZ,-0.99903506,0.9907447,-0.9990489,0.9984184,0.9975681,0.9988307,-0.9977765,0.99840343,0.9993349,-0.9975644,0.9983117,0.9930395,0.9970726,0.98796535,-0.99332935,-0.99954516
2024.06.17,000043.SZ,-0.99920905,0.99221593,-0.99928975,0.9987445,0.99788755,0.998996,-0.9980996,0.99873817,0.9994663,-0.99785465,0.99862945,0.9942182,0.9975006,0.99006426,-0.9945829,-0.99965936
2024.06.17,000044.SZ,-0.99888045,0.989269,-0.99886674,0.9982062,0.9974622,0.9987043,-0.9974261,0.998186,0.99920094,-0.99711716,0.9979193,0.9930024,0.9967831,0.987701,-0.99247086,-0.99947053
2024.06.17,000045.SZ,0.9990927,-0.99006003,0.9987044,-0.998024,-0.9977156,-0.9985885,0.99634355,-0.9981584,-0.99864084,0.9956756,-0.9976078,-0.9930926,-0.9968043,-0.98939943,0.99288493,0.999426
2024.06.17,000046.SZ,0.9949975,-0.96257526,0.9935744,-0.99165154,-0.9895788,-0.99347174,0.9870705,-0.9923168,-0.994553,0.98735595,-0.99212354,-0.97399026,-0.98812616,-0.9605477,0.9752731,0.9960864
2024.06.17,000047.SZ,-0.99889195,0.9897205,-0.9988893,0.998206,0.9973424,0.9986669,-0.9974776,0.99818426,0.9992059,-0.9971156,0.99801165,0.99241877,0.9966871,0.9874161,-0.9924372,-0.999476
2024.06.17,000048.SZ,-0.9990642,0.9909526,-0.9991198,0.9985095,0.99767816,0.99884087,-0.9977836,0.9984792,0.9993446,-0.99747676,0.99829787,0.9936428,0.9971073,0.9891965,-0.9936585,-0.9995815
2024.06.17,000049.SZ,0.99784505,-0.97963935,0.9972697,-0.9963979,-0.99562484,-0.99725175,0.99357134,-0.99660254,-0.99746627,0.9931225,-0.9958941,-0.9883683,-0.9942747,-0.9812193,0.9875211,0.9985714
2024.06.17,000050.SZ,-0.99919176,0.9920892,-0.9992316,0.9986744,0.99783945,0.9989822,-0.9980545,0.9986687,0.9994492,-0.9978254,0.9985862,0.9938458,0.9974208,0.98958284,-0.9942428,-0.999636
2024.06.17,600000.SH,-0.9992494,0.99234736,-0.9993179,0.9987783,0.9979614,0.999028,-0.99811304,0.9987659,0.9994863,-0.9978879,0.9986495,0.9944716,0.99758184,0.99044937,-0.9947073,-0.999672
2024.06.17,600001.SH,-0.9991157,0.99143684,-0.999171,0.99858505,0.9977477,0.99891376,-0.9978951,0.998566,0.99939144,-0.997618,0.9984266,0.99379635,0.9972756,0.9893565,-0.9939084,-0.99960494
2024.06.17,600002.SH,-0.9992061,0.9920776,-0.99927306,0.99871594,0.9978773,0.9989738,-0.99800926,0.9986948,0.99944943,-0.9977336,0.99855214,0.9942574,0.9974316,0.99024916,-0.99442035,-0.9996523
2024.06.17,600003.SH,0.99830943,-0.98378575,0.997669,-0.9967085,-0.99607193,-0.99760026,0.9943647,-0.99698067,-0.99778545,0.9936351,-0.9964235,-0.9887312,-0.9949868,-0.9832533,0.98858875,0.9988288
2024.06.17,600004.SH,-0.99898684,0.99018955,-0.9990388,0.99842584,0.9976313,0.9988375,-0.99769837,0.99838346,0.99931854,-0.9974987,0.9981974,0.99367625,0.99709064,0.9882679,-0.9934357,-0.999539
2024.06.17,600005.SH,-0.99842656,0.9857905,-0.9983089,0.99751914,0.99684995,0.99827945,-0.99662966,0.9974804,0.99883217,-0.99621713,0.9970368,0.9913089,0.9957896,0.9847568,-0.99008757,-0.9992179
2024.06.17,600006.SH,0.9981666,-0.98280704,0.99740666,-0.9963692,-0.99549186,-0.9976534,0.99447507,-0.99691427,-0.9978758,0.9942814,-0.9968103,-0.98649436,-0.9949219,-0.97925884,0.9876447,0.9986243
2024.06.17,600007.SH,-0.9993607,0.99332935,-0.99941903,0.9989286,0.9981426,0.99912775,-0.9983345,0.99893105,0.9995617,-0.9981085,0.9988471,0.9947801,0.99781674,0.9913225,-0.9952389,-0.9997236
2024.06.17,600008.SH,0.9988218,-0.987695,0.9983414,-0.99758244,-0.997168,-0.9981931,0.9955691,-0.9977208,-0.998315,0.9948877,-0.99705464,-0.9918391,-0.99610347,-0.9874339,0.9915432,0.9992316
2024.06.17,600009.SH,0.9992032,-0.99118423,0.99891067,-0.998263,-0.9979938,-0.99873185,0.99671096,-0.9983498,-0.9988207,0.9962123,-0.9978368,-0.9938808,-0.99705917,-0.99021286,0.9938273,0.9995228
2024.06.17,600010.SH,-0.99701434,0.97639155,-0.9960945,0.99477834,0.9946935,0.9966914,-0.9941136,0.9948814,0.9973786,-0.993047,0.99423575,0.98399734,0.9925342,0.9752877,-0.9813007,-0.99822414
2024.06.17,600011.SH,-0.9959656,0.97130257,-0.99486476,0.9938127,0.99343795,0.9957516,-0.9927427,0.9932045,0.99646634,-0.9909023,0.99241805,0.98018926,0.99008065,0.97063106,-0.97729105,-0.9977183
2024.06.17,600012.SH,-0.9986214,0.9874255,-0.99840426,0.99757445,0.9967128,0.9982802,-0.9968262,0.9975117,0.998899,-0.99628943,0.9973624,0.9897582,0.99581915,0.9844351,-0.9897761,-0.9992602
2024.06.17,600013.SH,-0.9992775,0.99277323,-0.9993524,0.9988482,0.9980154,0.99906456,-0.9982185,0.998822,0.9995126,-0.99797523,0.99872893,0.99453646,0.9976327,0.99067116,-0.9949324,-0.9996916
2024.06.17,600014.SH,0.99912083,-0.9909947,0.99883866,-0.9980994,-0.99778086,-0.99861425,0.9965361,-0.99816746,-0.9986846,0.99585253,-0.9977076,-0.993183,-0.9966647,-0.98954505,0.9933542,0.999493
2024.06.17,600015.SH,0.99727255,-0.9771163,0.9963752,-0.99514234,-0.99378395,-0.9965476,0.99237025,-0.9956339,-0.99705803,0.99241334,-0.9955396,-0.9827573,-0.9929496,-0.9732008,0.9839296,0.997973
2024.06.17,600016.SH,0.99881727,-0.9872289,0.9982866,-0.9975089,-0.9971594,-0.9982486,0.99554294,-0.9977516,-0.99834025,0.9950454,-0.99712425,-0.9917116,-0.9962363,-0.9870142,0.99125826,0.9991939
2024.06.17,600017.SH,-0.99908453,0.9910291,-0.99911904,0.99850225,0.9976795,0.99885744,-0.9977766,0.9984907,0.99935347,-0.99747294,0.99832195,0.99356425,0.99718326,0.9891782,-0.9935556,-0.9995806
2024.06.17,600018.SH,-0.99913704,0.9915884,-0.99922395,0.9986486,0.9977798,0.9989341,-0.9979655,0.998617,0.99942195,-0.99774885,0.99849683,0.99406683,0.99732226,0.9893768,-0.99429536,-0.9996235
2024.06.17,600019.SH,-0.9989183,0.98965484,-0.99889195,0.99820083,0.9974006,0.9986738,-0.9974417,0.99819,0.9992041,-0.9970694,0.9979717,0.9925785,0.9967356,0.9878265,-0.9923787,-0.99948114
2024.06.17,600020.SH,-0.9993652,0.9933337,-0.99942917,0.9989487,0.9981587,0.9991525,-0.99836534,0.99894065,0.99957275,-0.99818206,0.99887544,0.9948955,0.99785936,0.9911736,-0.9953534,-0.9997264
2024.06.17,600021.SH,0.9990438,-0.98896104,0.9986479,-0.9980389,-0.9977236,-0.9986123,0.99626195,-0.9982009,-0.99870014,0.99597937,-0.99764276,-0.9933609,-0.99695385,-0.9888413,0.9928541,0.99936897
2024.06.17,600022.SH,-0.99934465,0.99332684,-0.99942565,0.99894726,0.99812514,0.9991272,-0.9983514,0.9989188,0.99956423,-0.9981511,0.99885416,0.9948613,0.9977636,0.9910986,-0.9953894,-0.99972457
2024.06.17,600023.SH,0.998869,-0.9875582,0.9983919,-0.9976909,-0.9973412,-0.9984099,0.99586934,-0.9979314,-0.99850106,0.99559826,-0.99738634,-0.9922436,-0.99648994,-0.9871992,0.9918932,0.99923664
2024.06.17,600024.SH,-0.99864465,0.987422,-0.9984608,0.9976154,0.9968133,0.99829537,-0.9968964,0.99756783,0.99893135,-0.9964796,0.9973917,0.9903388,0.9958585,0.98478794,-0.9903309,-0.9992793
2024.06.17,600025.SH,0.9947563,-0.9637145,0.99287415,-0.9898925,-0.9871963,-0.99236655,0.9859291,-0.99084455,-0.99375784,0.98462015,-0.9916194,-0.9643385,-0.9868004,-0.95632285,0.9694366,0.99550027
2024.06.17,600026.SH,0.99444526,-0.96404207,0.9922217,-0.98974025,-0.9865349,-0.9926693,0.98636746,-0.99098074,-0.9940592,0.98645025,-0.99204093,-0.9629285,-0.9863768,-0.9507939,0.97028595,0.99522436
2024.06.17,600027.SH,0.9874329,-0.9208582,0.98734677,-0.98633873,-0.9824032,-0.9870452,0.9733081,-0.98546153,-0.9884199,0.978465,-0.9822381,-0.9727486,-0.9756793,-0.93822575,0.96737087,0.99157244
2024.06.17,600028.SH,0.9967404,-0.97295314,0.9957877,-0.99438226,-0.99293166,-0.9957891,0.9908989,-0.99481493,-0.99639493,0.9909481,-0.99454343,-0.9815123,-0.991829,-0.97115886,0.98194987,0.99757695
2024.06.17,600029.SH,-0.99908304,0.99096924,-0.99912333,0.99851,0.99770784,0.99885947,-0.9977772,0.99847966,0.99935377,-0.99748886,0.99830085,0.9936945,0.99716914,0.9892233,-0.9936281,-0.99958175
2024.06.17,600030.SH,0.9991604,-0.99025047,0.9988067,-0.99823725,-0.9979555,-0.9988005,0.9967289,-0.99840206,-0.99885404,0.99642915,-0.99794066,-0.993783,-0.99721634,-0.98961914,0.993576,0.9994588
2024.06.17,600031.SH,0.99817085,-0.98212826,0.99751383,-0.996626,-0.99588495,-0.99768597,0.9943406,-0.99701416,-0.9978922,0.99425805,-0.9966385,-0.98838425,-0.9950515,-0.9809196,0.9883036,0.9986997
2024.06.17,600032.SH,-0.99914,0.9914642,-0.9991944,0.99861836,0.9978226,0.9989469,-0.99791694,0.99862427,0.9994053,-0.9976338,0.99844784,0.9940747,0.9974009,0.9898076,-0.99400055,-0.9996184
2024.06.17,600033.SH,0.99827605,-0.9838498,0.9976068,-0.99657243,-0.9958954,-0.9976109,0.9943525,-0.99693805,-0.9978133,0.9937505,-0.9965211,-0.9879281,-0.994942,-0.9822363,0.9881386,0.99878114
2024.06.17,600034.SH,-0.99926996,0.99286205,-0.9993506,0.99883735,0.9979501,0.9990413,-0.9982218,0.9988134,0.9995079,-0.9979658,0.9987478,0.9942643,0.99756086,0.99040115,-0.99489826,-0.9996898
2024.06.17,600035.SH,0.9983305,-0.9838624,0.99768555,-0.99675006,-0.99602914,-0.99768144,0.99452764,-0.9970518,-0.9979083,0.99410397,-0.9966047,-0.988532,-0.9950701,-0.9825536,0.98876446,0.998834
2024.06.17,600036.SH,0.9978363,-0.9793133,0.9971995,-0.9963455,-0.9954519,-0.9974329,0.9937435,-0.99671924,-0.99771804,0.9940611,-0.99630207,-0.9880145,-0.9945679,-0.97864956,0.9876402,0.9984892
2024.06.17,600037.SH,-0.99857527,0.986877,-0.9985392,0.9978005,0.997099,0.99842215,-0.99686617,0.99770176,0.998961,-0.99643946,0.99729073,0.9921726,0.996077,0.9861329,-0.99105394,-0.99932146
2024.06.17,600038.SH,-0.9992277,0.9921655,-0.9992828,0.99872714,0.9979151,0.9990012,-0.9980846,0.99871624,0.99947244,-0.9978873,0.9986134,0.99422663,0.99751425,0.9900352,-0.9945254,-0.99965453
2024.06.17,600039.SH,-0.998775,0.98875535,-0.99870265,0.99795663,0.99709713,0.9985146,-0.9972008,0.9979244,0.9990846,-0.9967592,0.9977471,0.9914879,0.99632937,0.9862687,-0.9913983,-0.99939114
2024.06.17,600040.SH,-0.99596053,0.9742168,-0.99448586,0.993307,0.99252313,0.99573994,-0.9933525,0.9930576,0.9964975,-0.99182224,0.99304235,0.97630984,0.98927134,0.96615773,-0.97692156,-0.99754596
2024.06.17,600041.SH,-0.99869895,0.98823756,-0.9986281,0.99786174,0.99699837,0.9984521,-0.99709666,0.99779284,0.99903953,-0.99670726,0.9976104,0.9913466,0.99612945,0.98562783,-0.9912536,-0.9993528
2024.06.17,600042.SH,0.99901175,-0.9893649,0.99862033,-0.99793106,-0.9975926,-0.9984469,0.996076,-0.99801874,-0.99852395,0.9953614,-0.99737066,-0.9929751,-0.9965665,-0.98912585,0.99259907,0.99938154
2024.06.17,600043.SH,-0.99891025,0.98968744,-0.9988946,0.9982105,0.99739766,0.998693,-0.99746495,0.9982131,0.99920696,-0.9970904,0.99799895,0.9926066,0.99678326,0.98778397,-0.99240464,-0.9994821
2024.06.17,600044.SH,-0.99917364,0.9920211,-0.9992442,0.9986883,0.9978234,0.99896663,-0.9980411,0.99865323,0.99944144,-0.99778926,0.9985615,0.9939714,0.9973675,0.98963183,-0.9943457,-0.9996382
2024.06.17,600045.SH,-0.9990683,0.9911161,-0.99911267,0.998496,0.9976284,0.998833,-0.9977918,0.9984607,0.9993431,-0.9974674,0.99832106,0.9933586,0.99705756,0.9889667,-0.99357957,-0.99957883
2024.06.17,600046.SH,-0.9985482,0.9867374,-0.998326,0.99749166,0.99688864,0.9983084,-0.99681556,0.9975615,0.99886554,-0.9963561,0.9972234,0.99063075,0.995894,0.98499155,-0.98989296,-0.9992409
2024.06.17,600047.SH,0.9987649,-0.98646206,0.99820477,-0.99743086,-0.9970673,-0.99833655,0.9956011,-0.9978133,-0.9984264,0.9954542,-0.9973493,-0.9912978,-0.9963862,-0.98575777,0.9908946,0.9991181
2024.06.17,600048.SH,-0.99736714,0.97761685,-0.99679315,0.99577093,0.99585986,0.9973428,-0.9946142,0.9958328,0.99782187,-0.99385345,0.99474,0.98861957,0.99389297,0.97986144,-0.9845678,-0.9985744
2024.06.17,600049.SH,-0.9977227,0.98206705,-0.99718744,0.99624,0.99542046,0.99743766,-0.9955752,0.9960309,0.9981064,-0.99465686,0.99578726,0.9856206,0.9935443,0.97851694,-0.9854324,-0.9987465
2024.06.18,000001.SZ,-0.9990376,0.99070793,-0.999049,0.998422,0.9976261,0.99883264,-0.99773437,0.9984151,0.9993241,-0.9974455,0.9982541,0.9932661,0.99709463,0.9885789,-0.9932381,-0.99955016
2024.06.18,000002.SZ,-0.99908143,0.99086565,-0.99911165,0.9984824,0.9976964,0.9988536,-0.99775225,0.99848163,0.99934524,-0.9974612,0.9982906,0.99366635,0.99718505,0.9892655,-0.9935437,-0.99957764
2024.06.18,000003.SZ,-0.9984214,0.9864715,-0.9982895,0.99756634,0.99678,0.9983284,-0.9968468,0.9974858,0.99884945,-0.9964343,0.99722207,0.9907488,0.99564826,0.98395836,-0.99031514,-0.99922633
2024.06.18,000004.SZ,-0.9987458,0.9887228,-0.9986626,0.99794686,0.9971453,0.9985565,-0.9972777,0.9979446,0.99907386,-0.9968604,0.99773693,0.99156684,0.99633783,0.9863007,-0.99147236,-0.99938965
2024.06.18,000005.SZ,-0.99757,0.9797853,-0.9971993,0.99630576,0.9958802,0.99749327,-0.9952291,0.99612176,0.9980608,-0.99442494,0.995352,0.9885368,0.99392515,0.98038954,-0.98606616,-0.9987476
2024.06.18,000006.SZ,0.99916416,-0.9910335,0.9988712,-0.99819577,-0.9979108,-0.998677,0.9965946,-0.99826413,-0.998733,0.99595237,-0.99773896,-0.9936773,-0.9968832,-0.9901333,0.9935536,0.9995098
2024.06.18,000007.SZ,0.9985052,-0.9846232,0.99795765,-0.99721986,-0.9965953,-0.99808294,0.99517846,-0.9974916,-0.9982204,0.99505806,-0.99707663,-0.9903232,-0.99573106,-0.98381686,0.9902035,0.9989762
2024.06.18,000008.SZ,-0.998262,0.9838997,-0.9978503,0.9968472,0.99654573,0.9978989,-0.9960378,0.9969655,0.9985051,-0.99529546,0.9963857,0.98910993,0.9952597,0.98375297,-0.98732716,-0.9990402
2024.06.18,000009.SZ,-0.9981343,0.9838802,-0.9977575,0.9968854,0.9963068,0.99794537,-0.99607295,0.99682504,0.998509,-0.99548316,0.99643534,0.9890041,0.99495214,0.981929,-0.9876871,-0.99899143
2024.06.18,000010.SZ,0.9977107,-0.978626,0.9970296,-0.9960615,-0.9951801,-0.99710166,0.99326146,-0.99636555,-0.997396,0.99329036,-0.9958103,-0.987288,-0.9939374,-0.9788028,0.98701346,0.99841976
2024.06.18,000011.SZ,-0.999295,0.9929192,-0.9993662,0.9988546,0.9980122,0.99905765,-0.9982347,0.99883527,0.99951756,-0.9979868,0.99875003,0.9944764,0.9976064,0.9907418,-0.9949807,-0.9996981
2024.06.18,000012.SZ,-0.9993738,0.99357885,-0.9994532,0.99898547,0.99815995,0.9991472,-0.998393,0.9989731,0.9995762,-0.9981461,0.9989038,0.9949071,0.997843,0.99148035,-0.9954736,-0.9997393
2024.06.18,000013.SZ,0.9990658,-0.9896858,0.9986833,-0.9980409,-0.9976997,-0.9986006,0.9963572,-0.9981698,-0.99867445,0.9958614,-0.9976523,-0.993114,-0.996819,-0.988992,0.99293536,0.9994035
2024.06.18,000014.SZ,-0.99914616,0.99153525,-0.99919343,0.99860907,0.9977855,0.99892557,-0.99791497,0.9985972,0.99940634,-0.9976509,0.9984504,0.9939052,0.99733245,0.9895951,-0.99400556,-0.9996156
2024.06.18,000015.SZ,0.99573493,-0.96723944,0.99447215,-0.9924425,-0.9904569,-0.9941823,0.9883407,-0.9930507,-0.99527866,0.9881797,-0.99306816,-0.9747406,-0.98964065,-0.9638766,0.9762391,0.99661833
2024.06.18,000016.SZ,-0.99901414,0.9908057,-0.9990665,0.99846107,0.99756664,0.99880224,-0.99774057,0.99841356,0.9993164,-0.9974189,0.9982606,0.99322796,0.9969652,0.98857355,-0.9934246,-0.9995596
2024.06.18,000017.SZ,0.9987917,-0.98706853,0.99829733,-0.9975981,-0.99711716,-0.9983922,0.9958508,-0.9978707,-0.99847734,0.99558777,-0.99747413,-0.991431,-0.9963698,-0.9860275,0.9914128,0.99917215
2024.06.18,000018.SZ,0.99881583,-0.98740625,0.998361,-0.9976829,-0.99721235,-0.99829245,0.9957428,-0.9978165,-0.99842453,0.9953285,-0.99724555,-0.9920167,-0.9962388,-0.9870137,0.99182516,0.9992258
